VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
17033,SEA BREEZE CELLARS LLC,36284,Gruet Brut New Mexico,750.0,14.99,1688.4600000000069,3593,28348.770000000037,3416.0,54853.84000000017,25950.060000000823,380.60000000000815,549.5500000000002,26505.070000000134,48.319443087302645,0.95073754522683,1.934963668617725,7.89000000000001,Large,2653.23
17033,SEA BREEZE CELLARS LLC,37849,Darioush Cab Svgn,750.0,89.99,1985.9199999999987,299,18555.939999999995,238.0,22071.620000000028,12334.679999999977,26.499999999999947,549.5500000000002,3515.680000000033,15.928509099015065,0.7959866220735786,1.1894638590122641,62.05999999999998,Medium,5489.389999999999
17033,SEA BREEZE CELLARS LLC,44986,Gruet Rose Brut,750.0,16.99,1454.0999999999979,1535,17038.500000000036,1449.0,24618.510000000115,13846.84999999985,161.03000000000114,549.5500000000002,7580.010000000078,30.789881272262388,0.9439739413680782,1.4448754291751071,11.100000000000025,Large,1461.1399999999999
17033,SEA BREEZE CELLARS LLC,45424,Gruet Blanc de Noir,750.0,16.99,732.6000000000008,739,8202.899999999994,691.0,11788.089999999916,6813.00999999994,76.68999999999983,549.5500000000002,3585.1899999999223,30.41366328217674,0.9350473612990527,1.4370637213668245,11.099999999999993,Medium,815.52
17035,PERNOD RICARD USA,100,Chivas Royal Salute,750.0,159.99,3608.6999999999994,150,18043.500000000004,124.0,20268.760000000013,16209.009999999982,97.78000000000011,123780.22000000003,2225.2600000000093,10.978767324690844,0.8266666666666667,1.1233275140632366,120.29000000000002,Medium,4159.74
17035,PERNOD RICARD USA,143,Chivas Regal,1000.0,37.99,118.36,420,12427.8,424.0,15709.759999999998,484.87000000000006,445.20000000000005,123780.22000000003,3281.959999999999,20.89121667040107,1.0095238095238095,1.2640821384315808,29.59,Medium,-151.96
17035,PERNOD RICARD USA,176,Seagrams Twisted Lime Gin,1750.0,16.99,27.18,12,163.08,12.0,203.88,33.98,22.04,123780.22000000003,40.79999999999998,20.0117716303708,1.0,1.2501839587932302,13.590000000000002,Small,0.0
17035,PERNOD RICARD USA,216,Absolut Raspberri,1000.0,21.99,109.34,75,1171.5,64.0,1331.3600000000004,799.6100000000002,67.19999999999996,123780.22000000003,159.86000000000035,12.007270760725898,0.8533333333333334,1.1364575330772517,15.62,Small,241.89
17035,PERNOD RICARD USA,217,Absolut Vanilia,1000.0,21.99,396.8999999999998,279,4101.300000000001,285.0,5865.149999999983,3326.379999999987,299.2500000000005,123780.22000000003,1763.8499999999822,30.07339965729755,1.021505376344086,1.4300709531124234,14.700000000000005,Medium,-131.94
17035,PERNOD RICARD USA,290,Aberlour A'Bunadh Sngle Malt,750.0,49.99,8317.650000000023,1254,48968.70000000011,874.0,63976.25999999969,55222.47999999968,689.5699999999987,123780.22000000003,15007.559999999576,23.458013957051644,0.696969696969697,1.3064725018225833,39.05000000000009,Medium,18996.2
17035,PERNOD RICARD USA,311,The Glenlivet 12 Yr Gift Pk,750.0,46.99,3378.4000000000055,918,30110.399999999976,1022.0,44374.78000000002,31938.650000000507,805.5999999999975,123780.22000000003,14264.380000000045,32.145241058096595,1.1132897603485838,1.4737359849088705,32.799999999999976,Medium,-4886.96
17035,PERNOD RICARD USA,419,Absolut Citron,1000.0,21.99,4237.349999999971,2778,44420.21999999996,2811.0,58151.89000000011,35290.92000000088,2951.550000000012,123780.22000000003,13731.670000000151,23.613454352042773,1.011879049676026,1.309131066888011,15.989999999999984,Large,-725.67
17035,PERNOD RICARD USA,451,Hiram Walker Triple Sec,1000.0,4.99,107.70000000000007,310,1112.9,316.0,1576.8400000000022,783.4300000000011,331.80000000000035,123780.22000000003,463.9400000000021,29.42213541006072,1.0193548387096774,1.4168748315212527,3.5900000000000003,Medium,-29.94
17035,PERNOD RICARD USA,452,Hiram Walker Peppermint Schn,1000.0,8.79,6.81,6,40.86,6.0,52.74,8.79,6.3,123780.22000000003,11.880000000000003,22.52559726962458,1.0,1.2907488986784141,6.81,Small,0.0
17035,PERNOD RICARD USA,482,Absolut 80 Proof,1000.0,21.99,33615.119999998926,28888,412520.63999999186,27866.0,599601.3399999416,198436.05999998466,29259.299999997987,123780.22000000003,187080.69999994978,31.20084754980167,0.9646219883688729,1.4535062778918248,14.279999999999719,Large,22473.78
17035,PERNOD RICARD USA,586,Malibu Passion Fruit Rum,1000.0,16.99,95.13000000000001,67,910.5300000000001,62.0,1051.38,354.7900000000001,65.09999999999998,123780.22000000003,140.85000000000002,13.396678650915938,0.9253731343283582,1.154690125531284,13.590000000000002,Small,84.94999999999999
17035,PERNOD RICARD USA,587,Malibu Mango Rum,1000.0,16.99,249.80000000000007,261,3259.890000000001,198.0,3354.0199999999973,1060.3700000000003,207.90000000000003,123780.22000000003,94.12999999999647,2.8064829667085034,0.7586206896551724,1.0288752074456489,12.490000000000004,Medium,1070.37
17035,PERNOD RICARD USA,592,The Glenlivet Archive 21 Yr,750.0,164.99,12415.029999999982,292,37373.08000000004,229.0,44197.71,38218.02000000006,180.6799999999999,123780.22000000003,6824.629999999961,15.44113937124788,0.7842465753424658,1.1826081767946328,127.99000000000014,Medium,10394.37
17035,PERNOD RICARD USA,613,Beefeater 24,1000.0,25.99,20.46,6,122.76,12.0,311.88,233.91000000000003,12.600000000000001,123780.22000000003,189.12,60.638707195075035,2.0,2.5405669599217986,20.46,Small,-155.94
17035,PERNOD RICARD USA,694,Hiram Walker Creme de Cassis,1000.0,8.29,485.9400000000005,237,1476.5100000000027,236.0,1956.4399999999955,1326.399999999997,247.80000000000058,123780.22000000003,479.9299999999928,24.530780397047387,0.9957805907172996,1.3250435147746997,6.230000000000011,Medium,8.29
17035,PERNOD RICARD USA,700,Hiram Walker Cr de Cacao Br,1000.0,8.29,430.43999999999977,190,1202.7000000000003,181.0,1500.4899999999973,1185.4699999999975,190.0500000000001,123780.22000000003,297.789999999997,19.84618358003036,0.9526315789473684,1.2476012305645605,6.330000000000002,Medium,74.60999999999999
17035,PERNOD RICARD USA,715,Hiram Walker Cr de Cacao Wh,1000.0,8.29,315.68999999999994,162,1002.780000000001,151.0,1251.7899999999984,936.7699999999986,158.55000000000004,123780.22000000003,249.00999999999738,19.892314206056742,0.9320987654320988,1.248319671313745,6.190000000000006,Medium,91.19
17035,PERNOD RICARD USA,718,Hiram Walker Mango,1000.0,10.49,177.5399999999999,67,540.6899999999999,60.0,629.4000000000003,545.4800000000002,62.99999999999995,123780.22000000003,88.71000000000038,14.094375595805584,0.8955223880597015,1.1640681351606288,8.069999999999999,Small,73.43
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,1000.0,31.99,20152.780000000286,15142,363710.83999999875,14506.0,468587.93999998766,124940.36000000843,15231.299999999772,123780.22000000003,104877.09999998892,22.381519251219242,0.9579976225069343,1.2883529674287115,24.019999999999918,Large,20345.64
17035,PERNOD RICARD USA,857,Kahlua,1000.0,21.99,27327.299999998886,20165,326068.04999999976,19674.0,462932.2599999663,199801.3599999854,20657.699999998906,123780.22000000003,136864.20999996655,29.564630038955702,0.9756508802380363,1.4197412472640807,16.169999999999987,Large,10797.089999999998
17035,PERNOD RICARD USA,859,Beefeater Gin,1000.0,22.99,7676.759999999986,5093,88057.9700000001,5006.0,116057.94000000402,77401.63000000078,5256.3000000002685,123780.22000000003,27999.970000003916,24.125854723944734,0.9829177302179462,1.31797201320907,17.29000000000002,Large,2000.1299999999999
17035,PERNOD RICARD USA,866,Absolut Hibiskus,1000.0,21.99,31.86,7,111.50999999999999,7.0,153.93,87.96,7.35,123780.22000000003,42.420000000000016,27.557980900409284,1.0,1.3804143126177026,15.929999999999998,Small,0.0
17035,PERNOD RICARD USA,899,Absolut Mandrin,1000.0,19.99,232.0,140,2030.0,149.0,2990.5099999999925,2354.8199999999974,156.45000000000007,123780.22000000003,960.5099999999925,32.11860184383249,1.0642857142857143,1.4731576354679765,14.5,Medium,-179.91
17035,PERNOD RICARD USA,904,Malibu Rum,1000.0,17.99,4961.319999999988,4349,53144.7799999999,4334.0,76795.66000000059,37030.1100000008,4550.700000000079,123780.22000000003,23650.88000000069,30.797157026843063,0.9965509312485629,1.4450273385269585,12.219999999999976,Large,269.84999999999997
17035,PERNOD RICARD USA,989,Absolut Pears,1000.0,21.99,29.18,47,685.73,36.0,755.6400000000002,715.6600000000002,37.800000000000004,123780.22000000003,69.9100000000002,9.251760097400902,0.7659574468085106,1.1019497469849653,14.59,Small,241.89
17035,PERNOD RICARD USA,994,Absolut Apeach,1000.0,21.99,177.72,136,2014.1599999999999,132.0,2796.6799999999967,1835.1300000000006,138.59999999999997,123780.22000000003,782.5199999999968,27.980319521718528,0.9705882352941176,1.3885093537752695,14.809999999999999,Medium,87.96
17035,PERNOD RICARD USA,995,Absolut Ruby Red,1000.0,21.99,303.81000000000006,202,3229.980000000001,188.0,3880.11999999999,2831.6299999999924,197.40000000000038,123780.22000000003,650.139999999989,16.755667350494075,0.9306930693069307,1.2012829800803686,15.990000000000004,Medium,307.85999999999996
17035,PERNOD RICARD USA,999,Jameson 18 Year Old,750.0,114.99,14284.560000000018,824,74028.15999999996,692.0,86273.0800000004,61175.08999999975,545.6900000000024,123780.22000000003,12244.920000000435,14.19321067475553,0.8398058252427184,1.165408947081765,89.83999999999995,Medium,15178.679999999998
17035,PERNOD RICARD USA,1013,Kahlua Pumpkin Spice Liqueur,750.0,13.99,226.37999999999988,331,3405.9899999999993,866.0,13835.339999999942,5780.58999999995,682.2600000000001,123780.22000000003,10429.349999999942,75.38195664147021,2.6163141993957706,4.062061250913815,10.289999999999997,Medium,-7484.650000000001
17035,PERNOD RICARD USA,1031,Avion Tasting Flight 3/375mL,375.0,49.99,738.5400000000003,156,5236.920000000001,204.0,9852.959999999974,7223.5099999999775,79.92000000000007,123780.22000000003,4616.039999999973,46.84927169094348,1.3076923076923077,1.8814417634792917,33.57000000000001,Medium,-2399.52
17035,PERNOD RICARD USA,1033,Chivas Regal w/ 2 Glasses,750.0,31.99,23.07,6,138.42,91.0,3038.089999999996,2598.219999999997,71.83000000000001,123780.22000000003,2899.669999999996,95.44384794393845,15.166666666666666,21.948345614795524,23.069999999999997,Small,-2719.15
17035,PERNOD RICARD USA,1036,Jameson Trilogy Pack,200.0,39.99,3222.7200000000034,1349,40254.16000000004,1401.0,56025.98999999982,38430.39000000029,294.2099999999986,123780.22000000003,15771.829999999783,28.150917101152224,1.0385470719051149,1.3918062133205553,29.84000000000003,Medium,-2079.48
17035,PERNOD RICARD USA,1037,JP Wiser's Rye w/ 2 Glasses,750.0,24.99,77.5,23,356.5,94.0,2005.0600000000006,1284.4000000000003,74.11,123780.22000000003,1648.5600000000006,82.21998344189203,4.086956521739131,5.624291725105191,15.5,Small,-1774.29
17035,PERNOD RICARD USA,1136,Malibu 50ml Sampler Pack,50.0,4.99,530.1900000000005,5235,20259.450000000004,5084.0,27667.16000000088,13395.839999999556,261.5400000000073,123780.22000000003,7407.710000000876,26.774377999045225,0.9711556829035339,1.365642206476527,3.870000000000001,Large,753.49
17035,PERNOD RICARD USA,1181,Kahlua Peppermint Mocha,750.0,13.99,165.3,69,760.3799999999999,361.0,7055.389999999968,5006.449999999969,284.6400000000002,123780.22000000003,6295.0099999999675,89.2227077454258,5.231884057971015,9.27876851048156,11.019999999999998,Small,-4085.08
17035,PERNOD RICARD USA,1238,The Glenlivet 12 Yr Single,50.0,4.99,904.2399999999942,9754,34724.24000000006,9273.0,46272.27000000069,21192.53000000092,476.7000000000238,123780.22000000003,11548.030000000625,24.95669652688414,0.9506868976830019,1.3325639380444498,3.5600000000000067,Large,2400.19
17035,PERNOD RICARD USA,1339,The Glenlivet 12 Yr Single,1000.0,47.99,2830.4000000000055,799,28268.620000000024,837.0,39730.630000000085,27954.110000000328,878.8499999999951,123780.22000000003,11462.01000000006,28.849303421566773,1.0475594493116396,1.4054676174500222,35.38000000000003,Medium,-1823.6200000000001
17035,PERNOD RICARD USA,1492,The Glenlivet Oloroso Nadu,750.0,79.99,117.18,2,117.18,10.0,794.9,794.9,7.9,123780.22000000003,677.72,85.25852308466474,5.0,6.78358081583888,58.59,Small,-639.92
17035,PERNOD RICARD USA,1556,Kahlua w/50mL Absolut+Glass,750.0,21.99,4362.960000000017,5387,79943.07999999977,5368.0,102296.32000000219,42667.64000000016,4227.220000000014,123780.22000000003,22353.24000000242,21.851460541299964,0.9964729905327641,1.279614445678131,14.839999999999957,Large,417.80999999999995
17035,PERNOD RICARD USA,1667,Redbreast 21 Yr Old Irish,750.0,199.99,1384.56,30,4615.200000000001,47.0,11749.529999999993,10999.559999999992,37.119999999999976,123780.22000000003,7134.329999999993,60.720130932896865,1.5666666666666667,2.5458333333333316,153.84000000000003,Small,-3399.83
17035,PERNOD RICARD USA,1728,Aberlour 16 Year Old Single,750.0,54.99,13810.900000000078,1817,75132.95000000001,1728.0,103249.72000000146,82529.19000000076,1362.7199999999777,123780.22000000003,28116.770000001445,27.231812347772998,0.9510181618051734,1.3742268871380858,41.35000000000001,Large,4894.110000000001
17035,PERNOD RICARD USA,1758,Aberlour Glenlivet 12 Yr,750.0,39.99,19403.519999999942,3486,103743.35999999948,3446.0,143989.54000000213,112773.01000000483,2717.0399999999513,123780.22000000003,40246.180000002656,27.950766423729156,0.9885255306942053,1.3879398161000651,29.75999999999985,Large,1599.6000000000001
17035,PERNOD RICARD USA,1862,John Power Irish Whiskey,750.0,25.99,5727.560000000002,3427,65866.93999999983,3274.0,86015.26000000126,61277.67999999869,2580.0599999999613,123780.22000000003,20148.320000001433,23.424122649866007,0.9553545374963525,1.3058942771593987,19.21999999999995,Large,3976.47
17035,PERNOD RICARD USA,1876,Midleton Rare Irish Whiskey,750.0,149.99,16311.330000000033,806,85927.66000000027,578.0,88949.22000000047,76365.04000000008,456.0600000000031,123780.22000000003,3021.5600000002014,3.3969494055149507,0.71712158808933,1.035163997250713,106.61000000000033,Medium,34197.72
17035,PERNOD RICARD USA,1880,The Glenlivet Nadurra 16 Yr,750.0,63.99,9435.419999999982,1085,50680.35000000005,1162.0,81684.38000000046,69598.10999999971,916.6899999999926,123780.22000000003,31004.030000000406,37.955885813175335,1.070967741935484,1.6117564302535474,46.71000000000004,Medium,-4927.2300000000005
17035,PERNOD RICARD USA,1890,Jameson 12 Year Old,750.0,54.99,6457.2999999999865,1865,77695.89999999986,1907.0,114400.93000000124,71928.00999999983,1502.9199999999817,123780.22000000003,36705.03000000138,32.08455560632329,1.0225201072386059,1.4724191366597394,41.659999999999926,Large,-2309.58
17035,PERNOD RICARD USA,1896,The Glenlivet 18 Yr Single,750.0,94.99,26017.740000000227,1962,135044.45999999993,1936.0,203200.63999999882,168558.91999999963,1526.9499999999696,123780.22000000003,68156.17999999889,33.54132152339642,0.9867482161060143,1.5046943799101342,68.82999999999997,Large,2469.74
17035,PERNOD RICARD USA,2017,Redbreast Irish Whiskey,750.0,63.99,22832.70000000018,2724,121953.47999999959,2682.0,175424.17999999915,142021.29000000303,2114.959999999948,123780.22000000003,53470.69999999956,30.48080372956557,0.9845814977973568,1.438451612860902,44.76999999999985,Large,2687.58
17035,PERNOD RICARD USA,2041,Redbreast 15 Yr Old Irish,750.0,84.99,10332.659999999998,917,56065.37999999977,739.0,67302.60999999983,57353.7099999997,583.0500000000019,123780.22000000003,11237.230000000054,16.696573877298494,0.8058887677208287,1.2004308184480352,61.13999999999975,Medium,15128.22
17035,PERNOD RICARD USA,2088,The Glenlivet 25 Yr Old,750.0,299.99,2462.5699999999993,19,4253.53,18.0,5399.819999999998,5399.819999999998,14.219999999999995,123780.22000000003,1146.2899999999981,21.22830020259932,0.9473684210526315,1.2694914576833825,223.86999999999998,Small,299.99
17035,PERNOD RICARD USA,2171,Pike Creek Canadian Whisky,750.0,24.99,3477.5999999999794,1453,21053.96999999997,1395.0,31877.05000000051,22979.970000000383,1099.9199999999917,123780.22000000003,10823.08000000054,33.952577167587236,0.9600825877494839,1.5140636184054863,14.489999999999979,Medium,1449.4199999999998
17035,PERNOD RICARD USA,2216,Seagrams Extra Dry Gin,1000.0,8.99,6.42,144,924.48,144.0,1294.56,8.99,151.2,123780.22000000003,370.0799999999999,28.587319243603996,1.0,1.4003115264797508,6.42,Medium,0.0
17035,PERNOD RICARD USA,2412,JP Wiser's Rye,750.0,21.99,1753.320000000005,1178,18117.64,1314.0,27954.860000000386,20614.27000000016,1036.2399999999918,123780.22000000003,9837.220000000387,35.18965932936259,1.1154499151103565,1.5429636531027433,15.379999999999999,Medium,-2990.64
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,750.0,51.99,51072.51999999856,7445,309637.5499999996,7445.0,413475.54999997944,252067.73999998538,5866.499999999827,123780.22000000003,103837.99999997986,25.11345592260172,1.0,1.3353533833347409,41.58999999999995,Large,0.0
17035,PERNOD RICARD USA,2521,Jameson Gold Rsv,750.0,89.99,10521.439999999988,757,52399.53999999998,717.0,67632.82999999989,56623.99999999974,565.6600000000022,123780.22000000003,15233.289999999906,22.523514098108762,0.9471598414795245,1.2907141932925348,69.21999999999997,Medium,3599.6
17035,PERNOD RICARD USA,2584,JP Wiser's Spiced Vanilla,750.0,18.99,57.12,70,999.5999999999999,206.0,3911.9399999999946,2240.8199999999983,162.45000000000027,123780.22000000003,2912.3399999999947,74.44746085062651,2.942857142857143,3.9135054021608595,14.28,Small,-2582.64
17035,PERNOD RICARD USA,2585,Jameson Irish Whiskey,750.0,22.99,72510.71999999411,93205,1530426.1000000224,91247.0,2148965.529999775,436011.6399998935,71840.57000000493,123780.22000000003,618539.4299997524,28.7831247809646,0.9789925433184915,1.404161579575612,16.42000000000024,Large,45014.42
17035,PERNOD RICARD USA,2586,Jameson Irish Whiskey,50.0,2.99,1697.2800000000175,52589,116221.68999999986,51307.0,153407.93000000733,41719.47000000163,2673.5899999999174,123780.22000000003,37186.24000000747,24.24010284214492,0.9756222784232444,1.3199595531609247,2.2099999999999973,Large,3833.1800000000003
17035,PERNOD RICARD USA,2587,Jameson Irish Whiskey,375.0,18.99,5156.690000000022,9607,121720.6900000007,9294.0,171430.55999999787,117621.69000001274,3643.509999999853,123780.22000000003,49709.86999999717,28.99708780044689,0.9674195898823774,1.4083929363200034,12.670000000000073,Large,5943.87
17035,PERNOD RICARD USA,2589,Jameson Irish Whiskey,1750.0,39.99,135220.9599999915,70783,2177285.0800000774,69627.0,2773367.729999985,614529.3399998959,127931.66999998219,123780.22000000003,596082.6499999077,21.49309821240009,0.9836683949535906,1.2737733590678382,30.760000000001092,Large,46228.44
17035,PERNOD RICARD USA,2597,Beefeater 24,750.0,21.99,359.49999999999994,393,5651.34,663.0,10894.369999999954,5845.779999999955,522.4100000000011,123780.22000000003,5243.029999999953,48.12605042788133,1.6870229007633588,1.9277498787898009,14.38,Medium,-5937.299999999999
17035,PERNOD RICARD USA,2615,Chivas Regal,50.0,3.49,300.6899999999994,5926,15229.819999999996,5440.0,18985.599999999755,8557.479999999598,279.9400000000041,123780.22000000003,3755.7799999997587,19.782256025618402,0.9179885251434357,1.2466069855060506,2.5699999999999994,Large,1696.14
17035,PERNOD RICARD USA,2617,Yellow Spot Irish Whisky,750.0,99.99,3138.569999999997,260,18977.399999999998,299.0,29897.01000000011,24997.50000000011,235.88999999999956,123780.22000000003,10919.610000000113,36.52408719132807,1.15,1.5754007398273797,72.99,Medium,-3899.6099999999997
17035,PERNOD RICARD USA,2623,Ballantines,1750.0,28.99,11965.439999999882,3915,71409.60000000043,3873.0,112041.27000000353,76937.40000000059,7118.670000000242,123780.22000000003,40631.6700000031,36.26491381256373,0.989272030651341,1.5689945049405523,18.24000000000011,Large,1217.58
17035,PERNOD RICARD USA,2631,Scapa 16 Yr Old Single Malt,750.0,73.99,12653.73999999996,1136,63604.640000000145,1049.0,74295.51000000005,63257.06999999944,827.4599999999945,123780.22000000003,10690.869999999908,14.389658271408193,0.9234154929577465,1.1680831775794955,55.99000000000013,Medium,6437.129999999999
17035,PERNOD RICARD USA,2644,Chivas Regal 18-Yr Scotch,750.0,79.99,13660.549999999937,1360,79056.79999999984,1421.0,102415.79000000091,70845.15999999979,1120.069999999992,123780.22000000003,23358.990000001068,22.807996696603972,1.0448529411764707,1.2954709778286133,58.12999999999988,Medium,-4879.389999999999
17035,PERNOD RICARD USA,2645,Chivas Regal,750.0,31.99,14928.979999999874,11427,250137.02999999814,10418.0,325119.81999998336,188947.7699999921,8208.389999999674,123780.22000000003,74982.78999998522,23.06312485039794,0.9117003587993349,1.2997668517931382,21.889999999999837,Large,32277.91
17035,PERNOD RICARD USA,2646,Chivas Regal,1750.0,58.99,47889.80000000063,8702,376796.59999999765,8233.0,462119.66999997536,267131.5299999826,15131.220000000589,123780.22000000003,85323.06999997771,18.463414465777287,0.9461043438290049,1.2264433118557287,43.29999999999973,Large,27666.31
17035,PERNOD RICARD USA,2648,Chivas Regal,375.0,16.49,3577.530000000009,3546,43296.659999999916,3529.0,57595.209999999606,41823.45000000029,1382.2100000000332,123780.22000000003,14298.54999999969,24.82593604572288,0.9952058657642414,1.3302460282155648,12.209999999999976,Large,280.33
17035,PERNOD RICARD USA,2660,Jameson Rarest Vintage Rsv,750.0,299.99,458.0,4,916.0,17.0,5099.829999999998,5099.829999999998,13.429999999999996,123780.22000000003,4183.829999999998,82.03861697350695,4.25,5.567499999999998,229.0,Small,-3899.87
17035,PERNOD RICARD USA,2756,Jameson Caskmates,750.0,29.99,17373.50999999982,11220,256825.79999999847,10632.0,316023.67999998346,194946.4999999897,8376.84999999967,123780.22000000003,59197.87999998499,18.732102606990743,0.9475935828877006,1.2304981820361713,22.889999999999866,Large,17634.12
17035,PERNOD RICARD USA,2909,Lot No 40 Canadian Rye,750.0,59.99,74.06,7,259.21000000000004,58.0,3299.4199999999973,2829.499999999997,45.769999999999975,123780.22000000003,3040.2099999999973,92.14377072333924,8.285714285714286,12.728752748736534,37.03000000000001,Small,-3059.4900000000002
17035,PERNOD RICARD USA,2917,Paddy's Irish Whiskey,750.0,19.99,5014.019999999972,3701,57809.620000000126,3554.0,69846.45999999993,52439.399999999056,2801.679999999961,123780.22000000003,12036.839999999807,17.23328569550958,0.9602810051337476,1.2082151724920487,15.620000000000035,Large,2938.5299999999997
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,750.0,31.99,25200.640000000352,14642,360339.62000000296,13785.0,444452.14999996,262340.48999997164,10859.050000000692,123780.22000000003,84112.52999995701,18.924991137958177,0.9414697445704139,1.2334257054496431,24.610000000000202,Large,27415.43
17035,PERNOD RICARD USA,2944,The Glenlivet Founders Res,750.0,44.99,7810.020000000032,2549,81924.85999999971,2624.0,128328.76000000368,103893.78000000323,2069.449999999949,123780.22000000003,46403.90000000397,36.16017173391424,1.0294233032561788,1.5664202538765906,32.13999999999989,Large,-3374.25
17035,PERNOD RICARD USA,3061,Absolut Grapevine Vodka,750.0,16.99,169.79999999999995,88,996.16,390.0,5672.099999999964,3857.349999999974,307.46999999999986,123780.22000000003,4675.939999999964,82.4375451772711,4.431818181818182,5.693964824927686,11.32,Medium,-5130.98
17035,PERNOD RICARD USA,3085,Absolut Mini Bar 5/50mls,50.0,5.99,3067.999999999967,18419,86937.6799999995,17072.0,123563.28000000653,57312.25999999742,878.9699999999792,123780.22000000003,36625.600000007034,29.64116847659361,0.9268689939736142,1.421285684182132,4.719999999999973,Large,8068.530000000001
17035,PERNOD RICARD USA,3120,Absolut Cilantro,750.0,17.99,76.58,218,2384.92,228.0,4164.719999999999,362.80000000000007,179.54999999999995,123780.22000000003,1779.7999999999993,42.73516586949422,1.0458715596330275,1.7462724116532207,10.94,Medium,-179.89999999999998
17035,PERNOD RICARD USA,3193,Absolut Wild Tea,750.0,16.99,44.6,13,144.95000000000002,62.0,901.8800000000003,525.1400000000002,48.83999999999998,123780.22000000003,756.9300000000003,83.9280170310906,4.769230769230769,6.222007588823734,11.150000000000002,Small,-832.5099999999999
17035,PERNOD RICARD USA,3196,Absolut Orient Apple Vodka,750.0,19.99,14.81,1,14.81,6.0,119.93999999999998,119.93999999999998,4.74,123780.22000000003,105.12999999999998,87.65215941303985,6.0,8.098582039162727,14.81,Small,-99.94999999999999
17035,PERNOD RICARD USA,3201,Plymouth Gin,750.0,29.99,15877.079999999707,4226,92802.95999999947,4142.0,124822.58000000438,84819.88000000193,3264.3399999999688,123780.22000000003,32019.620000004914,25.652105572568512,0.9801230477993375,1.3450280034171873,21.959999999999873,Large,2519.16
17035,PERNOD RICARD USA,3235,Absolut Berri Acai,750.0,16.99,2690.8000000000106,2395,29697.999999999938,2600.0,45821.00000000031,34338.5500000011,2049.499999999951,123780.22000000003,16123.000000000375,35.18692302656045,1.0855949895615866,1.5428985116843021,12.399999999999974,Large,-3482.95
17035,PERNOD RICARD USA,3364,Absolut Ruby Red,1750.0,24.99,21812.699999999793,8432,150511.2000000017,8353.0,209811.4699999949,136089.83000001006,15352.490000000636,123780.22000000003,59300.26999999321,28.26359779090945,0.9906309297912713,1.3939924072095136,17.8500000000002,Large,1974.2099999999998
17035,PERNOD RICARD USA,3384,Absolut Peppar Vodka,1000.0,19.99,29.62,13,192.53,12.0,239.88,19.99,12.6,123780.22000000003,47.349999999999994,19.739036184759044,0.9230769230769231,1.2459356983327274,14.81,Small,19.99
17035,PERNOD RICARD USA,3388,Seagrams Extra Dry Gin,750.0,8.99,4098.359999999948,8387,58457.38999999965,8588.0,80904.12000000144,41805.720000000576,6767.409999999798,123780.22000000003,22446.730000001786,27.744854032157306,1.0239656611422439,1.3839844714244327,6.969999999999958,Large,-1806.99
17035,PERNOD RICARD USA,3389,Seagrams Extra Dry Gin,1750.0,15.99,22007.380000000474,13108,163718.92000000182,12456.0,211627.43999999535,121801.31000001478,22890.729999999792,123780.22000000003,47908.51999999353,22.63814182130379,0.950259383582545,1.2926266554897443,12.490000000000139,Large,10425.48
17035,PERNOD RICARD USA,3422,Beefeater,750.0,19.99,13095.80999999985,9667,154575.3300000013,9500.0,191334.99999999648,132768.1700000139,7486.879999999686,123780.22000000003,36759.66999999518,19.212203726446212,0.9827247336298748,1.237810716625964,15.990000000000133,Large,3338.33
17035,PERNOD RICARD USA,3423,Beefeater,1750.0,26.99,84447.5,46163,980963.75,44762.0,1177834.3799998546,367508.0099999269,82244.15999998529,123780.22000000003,196870.6299998546,16.71462756927497,0.9696510192145225,1.2006910347093402,21.25,Large,37812.99
17035,PERNOD RICARD USA,3425,Olmeca Altos Plata Tequila,750.0,20.99,11258.199999999924,4151,64548.050000000614,4417.0,97467.8300000035,77682.81000000094,3483.0399999999445,123780.22000000003,32919.78000000288,33.77502094793913,1.0640809443507588,1.510004252645937,15.550000000000148,Large,-5583.339999999999
17035,PERNOD RICARD USA,3457,Olmeca Altos Plata Tequila,1750.0,34.99,16225.499999999747,4187,93705.0599999994,4162.0,146813.3800000023,111210.49000000552,7651.020000000276,123780.22000000003,53108.3200000029,36.17403263926086,0.9940291378074994,1.5667604289459207,22.379999999999857,Large,874.75
17035,PERNOD RICARD USA,3462,Absolut Ruby Red,750.0,16.99,5554.74999999999,4864,63572.47999999938,4852.0,85547.48000000199,68056.43999999834,3825.7899999999436,123780.22000000003,21975.000000002612,25.687489567199528,0.9975328947368421,1.3456684401804495,13.069999999999872,Large,203.88
17035,PERNOD RICARD USA,3571,Absolut Vanilia,50.0,1.99,345.45000000000147,11985,17617.94999999997,11393.0,22672.06999999999,9514.189999999191,587.4700000000167,123780.22000000003,5054.120000000017,22.292274150529792,0.9506049228201919,1.286873330892642,1.4699999999999975,Large,1178.08
